Tx1,Tx2,Tx3,Position_Label,Coordinate_Hint
-38,-38,-30,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-38,-35,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-36,-36,-28,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-29,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-30,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-27,P8,"(0.71, 1.06)"
-39,-36,-30,P8,"(0.71, 1.06)"
-35,-35,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-29,P8,"(0.71, 1.06)"
-39,-36,-30,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-38,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-37,-29,P8,"(0.71, 1.06)"
-38,-36,-28,P8,"(0.71, 1.06)"
-38,-35,-29,P8,"(0.71, 1.06)"
-38,-37,-28,P8,"(0.71, 1.06)"
-37,-35,-29,P8,"(0.71, 1.06)"
-38,-36,-29,P8,"(0.71, 1.06)"
-39,-36,-30,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-38,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-40,-36,-28,P8,"(0.71, 1.06)"
-39,-37,-30,P8,"(0.71, 1.06)"
-40,-35,-30,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-35,-29,P8,"(0.71, 1.06)"
-39,-35,-28,P8,"(0.71, 1.06)"
-39,-35,-30,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-40,-37,-27,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-36,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-38,-30,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-37,-28,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-40,-39,-30,P8,"(0.71, 1.06)"
-40,-38,-29,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-29,P8,"(0.71, 1.06)"
-40,-38,-29,P8,"(0.71, 1.06)"
-40,-38,-29,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-40,-38,-28,P8,"(0.71, 1.06)"
-40,-38,-28,P8,"(0.71, 1.06)"
-39,-37,-29,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-29,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-39,-38,-28,P8,"(0.71, 1.06)"
-38,-38,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-38,-39,-28,P8,"(0.71, 1.06)"
-38,-39,-28,P8,"(0.71, 1.06)"
-38,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-32,P8,"(0.71, 1.06)"
-39,-40,-29,P8,"(0.71, 1.06)"
-39,-40,-28,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-29,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-27,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-38,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-39,-40,-28,P8,"(0.71, 1.06)"
-40,-35,-28,P8,"(0.71, 1.06)"
-39,-40,-30,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-39,-40,-28,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-30,P8,"(0.71, 1.06)"
-39,-39,-30,P8,"(0.71, 1.06)"
-38,-40,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-38,-39,-28,P8,"(0.71, 1.06)"
-39,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-40,-39,-28,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-40,-40,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-30,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-30,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-27,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-38,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-43,-29,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-30,P8,"(0.71, 1.06)"
-43,-37,-30,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-35,-29,P8,"(0.71, 1.06)"
-44,-35,-29,P8,"(0.71, 1.06)"
-46,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-46,-38,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-30,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-30,P8,"(0.71, 1.06)"
-44,-35,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-27,-30,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-44,-27,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-37,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-33,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-30,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-35,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-33,-30,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-46,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-30,P8,"(0.71, 1.06)"
-46,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-27,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-43,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-29,P8,"(0.71, 1.06)"
-44,-36,-30,P8,"(0.71, 1.06)"
-43,-36,-30,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-31,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-36,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-30,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-31,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-30,P8,"(0.71, 1.06)"
-45,-38,-30,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-42,-38,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-43,-39,-30,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-42,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-40,-37,-29,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-29,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-42,-38,-30,P8,"(0.71, 1.06)"
-42,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-45,-37,-30,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-30,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-46,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-42,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-43,-38,-30,P8,"(0.71, 1.06)"
-42,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-42,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-30,P8,"(0.71, 1.06)"
-42,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-44,-37,-29,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-45,-38,-28,P8,"(0.71, 1.06)"
-44,-39,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-45,-37,-28,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-45,-37,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-45,-37,-34,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-43,-39,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-44,-38,-29,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-37,-28,P8,"(0.71, 1.06)"
-43,-38,-28,P8,"(0.71, 1.06)"
-43,-38,-29,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-44,-37,-28,P8,"(0.71, 1.06)"
-46,-39,-29,P8,"(0.71, 1.06)"
-46,-38,-30,P8,"(0.71, 1.06)"
-45,-38,-29,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
-44,-38,-28,P8,"(0.71, 1.06)"
